"year_pub","journal_id","volume","issue","first_author","table_no","table_loc","coefficient","std_error","error_type","sample_size","study_type","mult_hyp..Y...1..N...0.","mult_hyp_corr.Y..1..N...0.","main_results..Y.1..N.0.","data_available","code_available","Bayesian..Y.1..N..0."
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.09,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.23,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.09,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.19,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.04,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.39,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.14,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.1,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.07,0.07,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.02,0.05,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.12,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.08,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.11,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.12,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.02,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.01,0.02,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.22,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.13,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.01,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.28,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.25,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.1,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.03,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.25,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.25,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",1.04,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.31,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.2,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.13,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.02,0.04,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.38,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.24,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.02,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.32,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.28,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.18,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.04,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.08,0.05,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.28,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.1,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.28,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.1,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.19,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.04,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.33,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.19,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.08,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.06,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.04,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.25,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.09,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.25,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.1,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.08,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.09,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.24,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.1,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.02,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.01,0.02,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.24,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.09,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.24,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.09,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.13,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.05,0.1,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.26,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.28,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.01,0.02,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.03,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.28,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.28,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.11,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",1.04,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.07,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.17,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.34,0.25,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.07,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.02,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.26,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.02,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.26,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.02,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.38,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.24,0.11,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.1,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.17,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.34,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.02,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.06,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.04,0.05,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.3,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.02,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.3,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.02,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.19,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.04,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.24,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.22,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.07,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.05,0.05,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.01,0.03,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.27,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.06,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.27,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.06,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.08,0.15,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.24,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.07,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.24,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.07,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.24,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.07,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.13,0.19,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.12,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.21,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.2,0.16,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.25,0.17,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.02,0.13,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.01,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.06,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.04,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.03,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.05,0.01,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.03,0.04,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0,0.02,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.28,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.02,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",-0.28,0.18,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",0.02,0.14,"SE",50,"observational",1,0,0,1,1,0
2019,"JOE",107,5,"Boeddinghaus","S6.2","supplement",1.01,0.15,"SE",50,"observational",1,0,0,1,1,0
